C9orf152	0.00284221142385624
RPS11	0.000458421197396168
CREB3L1	0.0087558448702668
ELMO2	0.00898505546896488
PNMA1	0.00366736957916934
MMP2	0.0113230035756853
TMEM216	0.000595947556615018
C10orf90	0.0073805812780783
AP002884.3	0.00357568533969011
ZHX3	0.0093059503071422
ERCC5	0.00531768588979554
RXFP3	0.00403410653708627
APBB2	0.0109562666177684
KRTAP10-8	0.00174200055010544
PDCL3	0.00224626386724122
AEN	0.00375905381864857
DECR1	0.00128357935270927
FRG2	0.00178784266984505
SALL1	0.0164114788667828
CADM4	0.00366736957916934
RPS18	0.00210873750802237
SLC10A7	0.00160447419088659
CFHR5	0.00568442284771248
BRIX1	0.00366736957916934
OR2K2	0.00366736957916934
LMAN1	0.00453836985422206
CHD8	0.0184285321353259
SUMO1	0.00013752635921885
GP1BA	0.00261300082515816
UQCR11	0.00224626386724122
DDB1	0.0143027413587604
MYO9B	0.0358485376363803
MMP7	0.00325479050151279
CRNKL1	0.00756394975703677
XAB2	0.00994773998349684
RTN1	0.0106812138993307
KLHL14	0.00490510681213899
TBX10	0.00311726414229394
ZBTB12	0.00206289538828275
CENPQ	0.00151278995140735
ZAR1L	0.00178784266984505
DTNBP1	0.00270468506463739
KBTBD8	0.00508847529109746
ZEB1	0.0124232144494361
ZG16	0.0013752635921885
FAT4	0.044971119464564
MIER1	0.00215457962776199
CHD9	0.0234711653066838
STK16	0.00536352800953516
ARID3C	0.00357568533969011
TOB2	0.00412579077656551
INIP	0.000595947556615018
BANK1	0.00467589621344091
OR2V2	0.00288805354359586
SFTA2	0.0079306867149537
GRM2	0.00981021362427799
IPO9	0.00857247639130833
EVC	0.0128816356468323
CXCL13	0.00132942147244889
SORL1	0.0242504813422573
NAT10	0.012560740808655
CHD1	0.0145777940771981
SYN3	0.00540937012927478
SLC22A2	0.00701384432016136
SERPINF1	0.00618868616484826
WDR34	0.00742642339781792
OR7A17	0.00201705326854314
SUGCT	0.00664710736224443
LHB	0.00224626386724122
OR10X1	0.00155863207114697
STK25	0.00568442284771248
TAOK3	0.00893921334922527
CDC25B	0.0118272668928211
BMP3	0.00403410653708627
MAP1LC3C	0.00119189511323004
CRYGC	0.00297973778307509
POU3F1	0.00430915925552398
HIGD1B	0.000825158155313102
USP6NL	0.00774731823599523
ABCD4	0.00637205464380673
SLC25A46	0.00174200055010544
TEK	0.0101311084624553
LARP7	0.00398826441734666
CD160	0.00100852663427157
NUTM2G	0.00783900247547447
PHF20	0.0107728981388099
CPNE4	0.00568442284771248
GTPBP1	0.00664710736224443
RAB33B	0.00403410653708627
ALDOC	0.00421747501604474
ZNF212	0.00582194920693133
NUDT1	0.00210873750802237
RFPL2	0.00325479050151279
ZNF83	0.00499679105161823
GDPD5	0.0130191620060512
PDCD4	0.00293389566333547
CEP350	0.0215916383973595
ARL14EPL	0.000962684514531952
OR10A2	0.00357568533969011
CST7	0.00302557990281471
SELL	0.000825158155313102
CIAO1	0.00412579077656551
RNF223	0.00591363344641056
OR8J3	0.00330063262125241
DCAF4L1	0.00577610708719171
LTBP4	0.0203539011643898
OR6C1	0.00380489593838819
CCL19	0.000229210598698084
SIRT6	0.00297973778307509
PPIL1	0.00242963234619969
GBP7	0.00385073805812781
STK17A	0.00215457962776199
OR9G1	0.00132942147244889
ABR	0.0206289538828275
FOXE1	0.00398826441734666
PCDHA13	0.0011002108737508
SIAH3	0.00119189511323004
RIMBP3B	0.00330063262125241
CD38	0.00307142202255432
GML	0.0120106353717796
CNGA3	0.0123315302099569
ZDHHC6	0.0011002108737508
NEFH	0.0100852663427157
CTDSP2	0.00123773723296965
PGBD5	0.00838910791234987
CCNY	0.00573026496745209
ZNF257	0.00215457962776199
RMND5B	0.00678463372146328
EXOSC7	0.00233794810672045
C11orf88	0.00155863207114697
ROR2	0.018061795177409
TNNT3	0.00247547446593931
GYPC	0.00183368478958467
C7orf33	0.00114605299349042
RNF4	0.0062803704043275
EMC1	0.00866416063078757
HDAC7	0.00967268726505914
PLEKHG4	0.00971852938479875
GRB2	0.00293389566333547
DUS3L	0.0102686348216742
HIST1H2AD	0.00362152745942972
EIF1	0.00142110571192812
CHST15	0.00898505546896488
FPGT	0.00307142202255432
RASA4B	0.000275052718437701
GPN2	0.00174200055010544
GDF10	0.00742642339781792
COQ9	0.00114605299349042
TRAPPC9	0.0214999541578803
GCC2	0.0114605299349042
RARRES3	0.00142110571192812
PLXNA1	0.037315485468048
KIAA0100	0.0185660584945448
PMF1	0.00128357935270927
FNDC1	0.0275052718437701
HS2ST1	0.00421747501604474
CD82	0.00453836985422206
CRELD2	0.00573026496745209
C8G	0.0090308975887045
SPINK14	0.000595947556615018
PIRT	0.00288805354359586
LIM2	0.00375905381864857
MMP16	0.00476758045292014
AC093157.1	0.000275052718437701
DRD3	0.00637205464380673
PTP4A2	0.000550105436875401
HPCA	0.00320894838177317
METTL25	0.00375905381864857
SEC14L1	0.00797652883469332
NME8	0.00206289538828275
EMILIN1	0.00724305491885945
CHFR	0.0132942147244889
NDUFS4	0.00261300082515816
COL18A1	0.0411662235261758
PDZD3	0.00325479050151279
PRAMEF7	0.0013752635921885
FAXC	0.00261300082515816
C9orf16	0.000595947556615018
EMX2	0.00371321169890896
FUS	0.00747226551755753
TF	0.00751810763729715
C11orf72	0.00550105436875401
CELA1	0.00242963234619969
ELAC2	0.0060053176858898
NPR1	0.0105436875401119
ASS1	0.00591363344641056
USP42	0.0203080590446502
EMC8	0.00362152745942972
SEC23IP	0.00705968643990098
POLR2J	0.00472173833318053
